,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.9139082969701,0.4539255796097372,Pair production,526.4470975362672
1,1460.8220000000001,0.006,1460.820931163056,0.30340207653814705,$\isotope[40][19]{K}$,602.7277710813343
2,1120.537,0.003,1120.2423760984523,0.2901573197658097,$\isotope[46][21]{Sc}$,65.54848921284238
3,1238.2736,0.0022,1238.2520616001366,0.1593265052318211,$\isotope[56][27]{Co}$,51.98071662799752
4,122.06065,0.00011999999999999999,121.74444626644592,0.14015428657201112,$\isotope[57][27]{Co}$,4562.0363149390805
5,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[58][27]{Co}$,526.4470975362672
6,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[64][29]{Cu}$,526.4470975362672
7,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[65][30]{Zn}$,526.4470975362672
8,91.265,0.005,92.57453337941904,0.16012799691870688,$\isotope[67][31]{Ga}$,550.1524602485916
9,93.31,0.005,92.57453337941904,0.16012799691870688,$\isotope[67][31]{Ga}$,550.1524602485916
10,184.576,0.01,185.75826819578978,0.16163301719892734,$\isotope[67][31]{Ga}$,410.02593213264885
11,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[68][31]{Ga}$,526.4470975362672
12,121.1155,0.0011,121.74444626644592,0.14015428657201112,$\isotope[75][34]{Se}$,4562.0363149390805
13,303.9236,0.001,302.83482618124896,0.1921596893966576,$\isotope[75][34]{Se}$,238.0021750170529
14,513.997,0.005,510.9139082969701,0.4539255796097372,$\isotope[85][36]{Kr}$,526.4470975362672
15,514.0048,0.0022,510.9139082969701,0.4539255796097372,$\isotope[85][38]{Sr}$,526.4470975362672
16,1460.8220000000001,0.006,1460.820931163056,0.30340207653814705,$\isotope[40][19]{K}$,602.7277710813343
17,777.921,0.02,778.8772371392938,0.24820107600782004,$\isotope[99/43][42]{Mo}$,256.02745266905157
18,294.98,0.02,295.2652279397157,0.16199991361340188,$\isotope[103][44]{Ru}$,260.4292716949943
19,443.8,0.02,443.8264137286618,0.1995415596154648,$\isotope[103][44]{Ru}$,186.43912449785748
20,610.33,0.02,609.2347731388035,0.20288445687412845,$\isotope[103][44]{Ru}$,302.61199349376665
21,511.8534,0.0023,510.9139082969701,0.4539255796097372,$\isotope[106/45][44]{Ru}$,526.4470975362672
22,88.0336,0.0011,87.2930539768103,0.1825427446606091,$\isotope[109][48]{Cd}$,1108.5296767940815
23,245.35,0.04,244.69080588052486,0.15695793063730262,$\isotope[111][49]{In}$,772.9259591884891
24,80.185,0.0019,81.01849965098484,0.1406115939502165,$\isotope[131][53]{I}$,520.36611780477
25,795.83,0.03,794.8333588819792,0.6161631974680479,$\isotope[134][55]{Cs}$,142.99999966614425
26,801.945,0.004,803.1086462399479,0.14878844197606048,$\isotope[134][55]{Cs}$,53.679967329247454
27,661.6569999999999,0.003,661.6162633407419,0.22166090210220565,$\isotope[137][55]{Cs}$,18425.97344812145
28,79.6142,0.0012,81.01849965098484,0.1406115939502165,$\isotope[133][56]{Ba}$,520.36611780477
29,80.9979,0.0011,81.01849965098484,0.1406115939502165,$\isotope[133][56]{Ba}$,520.36611780477
30,302.8508,0.0005,302.83482618124896,0.1921596893966576,$\isotope[133][56]{Ba}$,238.0021750170529
