,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.8818148148446,0.37394313602964463,Pair production,201.50203970295289
1,1274.537,0.003,1273.8133401175396,0.4545970598954319,$\isotope[22][11]{Na}$,23.018319118018628
2,1460.8220000000001,0.006,1460.5923784687645,0.2991338773705479,$\isotope[40][19]{K}$,340.79880154309365
3,511.0,0.0,510.8818148148446,0.37394313602964463,$\isotope[58][27]{Co}$,201.50203970295289
4,511.0,0.0,510.8818148148446,0.37394313602964463,$\isotope[64][29]{Cu}$,201.50203970295289
5,511.0,0.0,510.8818148148446,0.37394313602964463,$\isotope[65][30]{Zn}$,201.50203970295289
6,511.0,0.0,510.8818148148446,0.37394313602964463,$\isotope[68][31]{Ga}$,201.50203970295289
7,1460.8220000000001,0.006,1460.5923784687645,0.2991338773705479,$\isotope[40][19]{K}$,340.79880154309365
8,294.98,0.02,295.2685839488048,0.1814355537355332,$\isotope[103][44]{Ru}$,133.4414342094424
9,443.8,0.02,443.906419191631,0.18843143855986372,$\isotope[103][44]{Ru}$,187.92229939006242
10,661.6569999999999,0.003,661.5552294604238,0.2110110819410462,$\isotope[137][55]{Cs}$,28497.159482958472
11,80.9979,0.0011,80.97077157641809,0.1102285485083135,$\isotope[133][56]{Ba}$,820.2457441457468
12,276.3989,0.0012,276.30921436668444,0.1292411468007749,$\isotope[133][56]{Ba}$,152.53853210679017
13,302.8508,0.0005,302.84442874579736,0.15045400761629749,$\isotope[133][56]{Ba}$,361.187555052023
14,356.0129,0.0007,355.95581132868057,0.17472914416358856,$\isotope[133][56]{Ba}$,906.8700295217876
15,383.8485,0.0012,383.74323052000085,0.18009976677444842,$\isotope[133][56]{Ba}$,116.49104603674715
16,121.7817,0.0003,121.77158120396288,0.11679314661660728,$\isotope[152][63]{Eu}$,7708.353766310326
17,244.6974,0.0008,244.6605932838933,0.1463621581319563,$\isotope[152][63]{Eu}$,1097.3410160137157
18,344.2785,0.0012,344.23348064474106,0.16311973352781411,$\isotope[152][63]{Eu}$,2617.720828959782
19,411.1165,0.0012,410.92370548574735,0.16845371573655718,$\isotope[152][63]{Eu}$,126.14054210478079
20,443.965,0.003,443.906419191631,0.18843143855986372,$\isotope[152][63]{Eu}$,187.92229939006242
21,778.9045,0.0024,778.814538652888,0.2326343513787217,$\isotope[152][63]{Eu}$,365.945348724166
22,867.38,0.003,867.2581324583897,0.2667541977633697,$\isotope[152][63]{Eu}$,109.13440274500593
23,964.072,0.018000000000000002,963.9131326536133,0.25480295789674146,$\isotope[152][63]{Eu}$,330.7435276649033
24,1085.837,0.01,1085.6728533206315,0.27501236917805943,$\isotope[152][63]{Eu}$,217.1584644491176
25,1089.737,0.005,1089.6425592909334,0.2692860713550278,$\isotope[152][63]{Eu}$,35.951750763546045
26,1112.076,0.003,1111.9033473394152,0.2864583405733436,$\isotope[152][63]{Eu}$,243.5834311174013
27,1212.948,0.011000000000000001,1212.5819435194592,0.4150422116264245,$\isotope[152][63]{Eu}$,23.994023503131817
28,1299.142,0.008,1298.962064475567,0.34213537184887105,$\isotope[152][63]{Eu}$,26.99941706034627
29,1408.013,0.003,1407.8136238984396,0.29281839625915035,$\isotope[152][63]{Eu}$,293.794805374978
30,123.0706,0.0009,123.07671242612793,0.10159592244731064,$\isotope[154][63]{Eu}$,227.56551618522994
31,1004.725,0.006999999999999999,1004.806292687086,0.2781345578853181,$\isotope[154][63]{Eu}$,21.66392968816605
32,1274.4289999999999,0.004,1273.8133401175396,0.4545970598954319,$\isotope[154][63]{Eu}$,23.018319118018628
33,410.95599999999996,0.003,410.92370548574735,0.16845371573655718,$\isotope[166m][67]{Ho}$,126.14054210478079
34,63.12044,4e-05,63.10917398200633,0.10430424933118898,$\isotope[169][70]{Yb}$,145.29588929664058
35,583.187,0.002,583.0703303179449,0.18435566599832756,$\isotope[208][81]{Tl}$,84.05086376320763
36,238.632,0.002,238.54561318158844,0.13664040543258596,$\isotope[212][82]{Pb}$,479.8026989525508
37,295.224,0.002,295.2685839488048,0.1814355537355332,$\isotope[214][82]{Pb}$,133.4414342094424
38,351.93199999999996,0.002,351.8653297012867,0.14189555655476388,$\isotope[214][82]{Pb}$,200.6964970227025
39,609.316,0.003,609.1571846480892,0.19357417014894102,$\isotope[214][83]{Bi}$,131.84362606440664
40,1120.287,0.01,1120.0146213495407,0.23611471773746096,$\isotope[214][83]{Bi}$,30.758487757718324
41,1377.6689999999999,0.012,1377.6043342067053,0.466149100815457,$\isotope[214][83]{Bi}$,10.323120113197072
42,1407.993,0.006999999999999999,1407.8136238984396,0.29281839625915035,$\isotope[214][83]{Bi}$,293.794805374978
43,1764.539,0.015,1764.1808691216745,0.3735119085323528,$\isotope[214][83]{Bi}$,33.366047916629704
44,2204.071,0.021,2204.1156224122683,0.3674007134596365,$\isotope[214][83]{Bi}$,12.061946945137027
45,63.29,0.02,63.10917398200633,0.10430424933118898,$\isotope[234][90]{Th}$,145.29588929664058
46,92.38,0.01,92.5584032901248,0.23512050703613666,$\isotope[234][90]{Th}$,331.24750434319395
47,92.8,0.02,92.5584032901248,0.23512050703613666,$\isotope[234][90]{Th}$,331.24750434319395
48,59.5409,0.0001,59.52470756702995,0.10147978766196193,$\isotope[241][95]{Am}$,8527.89309502508
49,59.5409,0.0001,59.52470756702995,0.10147978766196193,$\isotope[241][95]{Am}$,8527.89309502508
50,72.8049,0.0008,72.77132966919463,0.12540820562597338,$\isotope[228][90]{Th}$ Pb K$\alpha$2,1400.1892909817336
51,72.805,0.0,72.77132966919463,0.12540820562597338,$\isotope[207][83]{Bi}$ Pb K$\alpha$2,1400.1892909817336
52,72.8725,0.0008,72.77132966919463,0.12540820562597338,$\isotope[203][80]{Hg}$ Tl K$\alpha$1,1400.1892909817336
53,74.97,0.0,74.9451097801078,0.11365825019040715,$\isotope[207][83]{Bi}$ Pb K$\alpha$1,2719.4895177140797
54,74.97,0.0009,74.9451097801078,0.11365825019040715,$\isotope[228][90]{Th}$ Pb K$\alpha$1,2719.4895177140797
55,77.1088,0.001,77.0605693952903,0.12579458601628538,$\isotope[228][90]{Th}$ Bi K$\alpha$1,319.43308238873766
56,59.4819,0.3226,59.52470756702995,0.10147978766196193,$\isotope[170][69]{Tm}$ Yb K$\beta$'1,8527.89309502508
57,84.9605,0.5095,84.76983472163708,0.1843126309847357,$\isotope[207][83]{Bi}$ Pb K$\beta$'1,1094.9067533800978
58,84.9605,0.5095,84.76983472163708,0.1843126309847357,$\isotope[228][90]{Th}$ Pb K$\beta$'1,1094.9067533800978
59,87.3485,0.5135,87.2816982417267,0.1673209716135035,$\isotope[228][90]{Th}$ Bi K$\beta$'1,447.1463828061702
60,87.6205,0.3825,87.2816982417267,0.1673209716135035,$\isotope[207][83]{Bi}$ Pb K$\beta$'2,447.1463828061702
61,87.6205,0.3825,87.2816982417267,0.1673209716135035,$\isotope[228][90]{Th}$ Pb K$\beta$'2,447.1463828061702
62,90.12700000000001,0.395,89.97404165138407,0.08233045164653717,$\isotope[228][90]{Th}$ Bi K$\beta$'2,102.58460030788422
63,74.96,0.1,74.9451097801078,0.11365825019040715,$\isotope[235 ][92]{U}$,2719.4895177140797
64,129.296,0.001,129.2724887778235,0.11828244399416445,$\isotope[235 ][92]{U}$,352.3686534352134
65,302.87,0.05,302.84442874579736,0.15045400761629749,$\isotope[235 ][92]{U}$,361.187555052023
66,411.2,0.3,410.92370548574735,0.16845371573655718,$\isotope[235 ][92]{U}$,126.14054210478079
67,582.89,0.1,583.0703303179449,0.18435566599832756,$\isotope[235 ][92]{U}$,84.05086376320763
68,1460.8220000000001,0.006,1460.5923784687645,0.2991338773705479,$\isotope[40 ][18]{Ar}$,340.79880154309365
69,1460.8220000000001,0.006,1460.5923784687645,0.2991338773705479,$\isotope[40 ][18]{Ar}$,340.79880154309365
70,1085.4,0.2,1085.6728533206315,0.27501236917805943,$\isotope[234 ][92]{U}$,217.1584644491176
71,77.01,0.04,77.0605693952903,0.12579458601628538,$\isotope[237 ][92]{U}$,319.43308238873766
