,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.9139082969701,0.4539255796097372,Pair production,526.4470975362672
1,1460.8220000000001,0.006,1460.820931163056,0.30340207653814705,$\isotope[40][19]{K}$,602.7277710813343
2,1120.537,0.003,1120.2423760984523,0.2901573197658097,$\isotope[46][21]{Sc}$,65.54848921284238
3,1238.2736,0.0022,1238.2520616001366,0.1593265052318211,$\isotope[56][27]{Co}$,51.98071662799752
4,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[58][27]{Co}$,526.4470975362672
5,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[64][29]{Cu}$,526.4470975362672
6,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[65][30]{Zn}$,526.4470975362672
7,511.0,0.0,510.9139082969701,0.4539255796097372,$\isotope[68][31]{Ga}$,526.4470975362672
8,1460.8220000000001,0.006,1460.820931163056,0.30340207653814705,$\isotope[40][19]{K}$,602.7277710813343
9,294.98,0.02,295.2652279397157,0.16199991361340188,$\isotope[103][44]{Ru}$,260.4292716949943
10,443.8,0.02,443.8264137286618,0.1995415596154648,$\isotope[103][44]{Ru}$,186.43912449785748
11,795.83,0.03,794.8333588819792,0.6161631974680479,$\isotope[134][55]{Cs}$,142.99999966614425
12,661.6569999999999,0.003,661.6162633407419,0.22166090210220565,$\isotope[137][55]{Cs}$,18425.97344812145
13,80.9979,0.0011,81.01849965098484,0.1406115939502165,$\isotope[133][56]{Ba}$,520.36611780477
14,302.8508,0.0005,302.83482618124896,0.1921596893966576,$\isotope[133][56]{Ba}$,238.0021750170529
15,356.0129,0.0007,355.96871216711236,0.17056841741983772,$\isotope[133][56]{Ba}$,568.6978767897992
16,121.7817,0.0003,121.74444626644592,0.14015428657201112,$\isotope[152][63]{Eu}$,4562.0363149390805
17,244.6974,0.0008,244.69080588052486,0.15695793063730262,$\isotope[152][63]{Eu}$,772.9259591884891
18,344.2785,0.0012,344.25020180034136,0.18217788082477254,$\isotope[152][63]{Eu}$,1682.3878928944205
19,411.1165,0.0012,411.1648076394787,0.1371080893874163,$\isotope[152][63]{Eu}$,140.27874169095122
20,443.965,0.003,443.8264137286618,0.1995415596154648,$\isotope[152][63]{Eu}$,186.43912449785748
21,778.9045,0.0024,778.8772371392938,0.24820107600782004,$\isotope[152][63]{Eu}$,256.02745266905157
22,867.38,0.003,867.3770821460355,0.31591856869459,$\isotope[152][63]{Eu}$,69.4720577017904
23,964.072,0.018000000000000002,964.0514139173828,0.24922441481688345,$\isotope[152][63]{Eu}$,271.5815379403912
24,1085.837,0.01,1085.8447408747952,0.25692974515792355,$\isotope[152][63]{Eu}$,143.2245046651679
25,1089.737,0.005,1089.5551545115266,0.2612445798579174,$\isotope[152][63]{Eu}$,22.84094572097322
26,1112.076,0.003,1112.1175959651953,0.27361820361588085,$\isotope[152][63]{Eu}$,171.14500764350618
27,1408.013,0.003,1407.996766521193,0.31018679418392,$\isotope[152][63]{Eu}$,202.39236645456046
28,410.95599999999996,0.003,411.1648076394787,0.1371080893874163,$\isotope[166m][67]{Ho}$,140.27874169095122
29,63.12044,4e-05,63.2759514711322,0.10881608610800543,$\isotope[169][70]{Yb}$,287.6290087494821
30,583.187,0.002,583.1134300501608,0.2309656754348617,$\isotope[208][81]{Tl}$,186.34925814546227
