,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.9397272554885,0.40640534904944137,Pair production,309.518419359475
1,511.0,0.0,510.9397272554885,0.40640534904944137,$\isotope[58][27]{Co}$,309.518419359475
2,511.0,0.0,510.9397272554885,0.40640534904944137,$\isotope[64][29]{Cu}$,309.518419359475
3,511.0,0.0,510.9397272554885,0.40640534904944137,$\isotope[65][30]{Zn}$,309.518419359475
4,511.0,0.0,510.9397272554885,0.40640534904944137,$\isotope[68][31]{Ga}$,309.518419359475
5,294.98,0.02,294.9895083164756,0.13639669334222188,$\isotope[103][44]{Ru}$,51.10438824448094
6,661.6569999999999,0.003,661.6353385047764,0.2026617324358671,$\isotope[137][55]{Cs}$,320.8787709290162
7,63.12044,4e-05,63.30172499377838,0.09543298941231017,$\isotope[169][70]{Yb}$,273.97955733808425
8,583.187,0.002,583.2115724077331,0.20178558496903076,$\isotope[208][81]{Tl}$,39.526015000259726
9,238.632,0.002,238.5957246074137,0.13898278144997367,$\isotope[212][82]{Pb}$,141.9034587883001
10,295.224,0.002,294.9895083164756,0.13639669334222188,$\isotope[214][82]{Pb}$,51.10438824448094
11,351.93199999999996,0.002,351.95368030667845,0.17460824478281214,$\isotope[214][82]{Pb}$,84.19570600422806
12,609.316,0.003,609.3411582511397,0.1663119359792846,$\isotope[214][83]{Bi}$,61.9964900000947
13,63.29,0.02,63.30172499377838,0.09543298941231017,$\isotope[234][90]{Th}$,273.97955733808425
14,92.38,0.01,92.58334718196762,0.15800109413868305,$\isotope[234][90]{Th}$,458.48119339996424
15,92.8,0.02,92.58334718196762,0.15800109413868305,$\isotope[234][90]{Th}$,458.48119339996424
16,72.8049,0.0008,72.78402733275604,0.10995049065477526,$\isotope[228][90]{Th}$ Pb K$\alpha$2,1456.179142976869
17,72.805,0.0,72.78402733275604,0.10995049065477526,$\isotope[207][83]{Bi}$ Pb K$\alpha$2,1456.179142976869
18,72.8725,0.0008,72.78402733275604,0.10995049065477526,$\isotope[203][80]{Hg}$ Tl K$\alpha$1,1456.179142976869
19,74.97,0.0,74.9453775773518,0.11573297315976006,$\isotope[207][83]{Bi}$ Pb K$\alpha$1,2716.719469936599
20,74.97,0.0009,74.9453775773518,0.11573297315976006,$\isotope[228][90]{Th}$ Pb K$\alpha$1,2716.719469936599
21,77.1088,0.001,77.15630228244827,0.19099418702590265,$\isotope[228][90]{Th}$ Bi K$\alpha$1,75.24618262443812
22,84.9605,0.5095,84.77690006734626,0.171436135113539,$\isotope[207][83]{Bi}$ Pb K$\beta$'1,1112.4372203757086
23,84.9605,0.5095,84.77690006734626,0.171436135113539,$\isotope[228][90]{Th}$ Pb K$\beta$'1,1112.4372203757086
24,87.3485,0.5135,87.31033725412415,0.12836615405718385,$\isotope[228][90]{Th}$ Bi K$\beta$'1,435.60009987489326
25,87.6205,0.3825,87.31033725412415,0.12836615405718385,$\isotope[207][83]{Bi}$ Pb K$\beta$'2,435.60009987489326
26,87.6205,0.3825,87.31033725412415,0.12836615405718385,$\isotope[228][90]{Th}$ Pb K$\beta$'2,435.60009987489326
27,74.96,0.1,74.9453775773518,0.11573297315976006,$\isotope[235 ][92]{U}$,2716.719469936599
28,77.01,0.04,77.15630228244827,0.19099418702590265,$\isotope[237 ][92]{U}$,75.24618262443812
