,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.92636581553535,0.40638897438606897,Pair production,309.51716493602174
1,1460.8220000000001,0.006,1460.7162227123115,0.3007759307712983,$\isotope[40][19]{K}$,197.41855943849126
2,1120.537,0.003,1120.447962777424,0.272151640917686,$\isotope[46][21]{Sc}$,33.562784384003045
3,1238.2736,0.0022,1238.0474477569196,0.2578915928178029,$\isotope[56][27]{Co}$,16.340328900854143
4,511.0,0.0,510.92636581553535,0.40638897438606897,$\isotope[58][27]{Co}$,309.51716493602174
5,511.0,0.0,510.92636581553535,0.40638897438606897,$\isotope[64][29]{Cu}$,309.51716493602174
6,511.0,0.0,510.92636581553535,0.40638897438606897,$\isotope[65][30]{Zn}$,309.51716493602174
7,511.0,0.0,510.92636581553535,0.40638897438606897,$\isotope[68][31]{Ga}$,309.51716493602174
8,1460.8220000000001,0.006,1460.7162227123115,0.3007759307712983,$\isotope[40][19]{K}$,197.41855943849126
9,294.98,0.02,294.9767625456832,0.13654641691869113,$\isotope[103][44]{Ru}$,51.129087085410006
10,511.8534,0.0023,510.92636581553535,0.40638897438606897,$\isotope[106/45][44]{Ru}$,309.51716493602174
11,661.6569999999999,0.003,661.6148237234672,0.20264286845249904,$\isotope[137][55]{Cs}$,320.87913523319
12,63.12044,4e-05,63.30712613082876,0.09552390660669303,$\isotope[169][70]{Yb}$,274.2703377374293
13,583.187,0.002,583.1961463080468,0.20181796606800104,$\isotope[208][81]{Tl}$,39.53711647223216
14,2614.511,0.01,2614.347882543057,0.3746368721806735,$\isotope[208][81]{Tl}$,62.84549196280607
15,238.632,0.002,238.58370418367784,0.13889495193645654,$\isotope[212][82]{Pb}$,141.84774149019674
16,295.224,0.002,294.9767625456832,0.13654641691869113,$\isotope[214][82]{Pb}$,51.129087085410006
17,351.93199999999996,0.002,351.94084905504855,0.17457986573162307,$\isotope[214][82]{Pb}$,84.19209248648205
18,609.316,0.003,609.3243465723326,0.16625322216189325,$\isotope[214][83]{Bi}$,61.990755090301136
19,1120.287,0.01,1120.447962777424,0.272151640917686,$\isotope[214][83]{Bi}$,33.562784384003045
20,1238.11,0.012,1238.0474477569196,0.2578915928178029,$\isotope[214][83]{Bi}$,16.340328900854143
21,1377.6689999999999,0.012,1377.5804317299555,0.6182211500533852,$\isotope[214][83]{Bi}$,27.48635369324065
22,1764.539,0.015,1764.4813495893854,0.4463136155166918,$\isotope[214][83]{Bi}$,53.042157544649456
23,2204.071,0.021,2204.0733344270748,0.3179104660746602,$\isotope[214][83]{Bi}$,14.672004856291352
24,84.37299999999999,0.003,84.77827093219712,0.17143010190409588,$\isotope[228][90]{Th}$,1112.6211437920597
25,63.29,0.02,63.30712613082876,0.09552390660669303,$\isotope[234][90]{Th}$,274.2703377374293
26,92.38,0.01,92.58315165454651,0.15789256704214005,$\isotope[234][90]{Th}$,458.2346290738124
27,92.8,0.02,92.58315165454651,0.15789256704214005,$\isotope[234][90]{Th}$,458.2346290738124
28,74.66,0.02,74.94839102085201,0.11572746891635545,$\isotope[243][95]{Am}$,2717.0227390342
29,74.66,0.02,74.94839102085201,0.11572746891635545,$\isotope[243][95]{Am}$,2717.0227390342
30,72.8049,0.0008,72.78734220933386,0.10990742960357516,$\isotope[228][90]{Th}$ Pb K$\alpha$2,1456.0162500801316
31,72.805,0.0,72.78734220933386,0.10990742960357516,$\isotope[207][83]{Bi}$ Pb K$\alpha$2,1456.0162500801316
32,72.8725,0.0008,72.78734220933386,0.10990742960357516,$\isotope[203][80]{Hg}$ Tl K$\alpha$1,1456.0162500801316
33,74.97,0.0,74.94839102085201,0.11572746891635545,$\isotope[207][83]{Bi}$ Pb K$\alpha$1,2717.0227390342
34,74.97,0.0009,74.94839102085201,0.11572746891635545,$\isotope[228][90]{Th}$ Pb K$\alpha$1,2717.0227390342
35,77.1088,0.001,77.15654571115357,0.19131908468468015,$\isotope[228][90]{Th}$ Bi K$\alpha$1,75.42219269292231
36,84.9605,0.5095,84.77827093219712,0.17143010190409588,$\isotope[207][83]{Bi}$ Pb K$\beta$'1,1112.6211437920597
37,84.9605,0.5095,84.77827093219712,0.17143010190409588,$\isotope[228][90]{Th}$ Pb K$\beta$'1,1112.6211437920597
38,87.3485,0.5135,87.3112935088807,0.12838503794038267,$\isotope[228][90]{Th}$ Bi K$\beta$'1,435.6974792208308
39,87.6205,0.3825,87.3112935088807,0.12838503794038267,$\isotope[207][83]{Bi}$ Pb K$\beta$'2,435.6974792208308
40,87.6205,0.3825,87.3112935088807,0.12838503794038267,$\isotope[228][90]{Th}$ Pb K$\beta$'2,435.6974792208308
41,74.96,0.1,74.94839102085201,0.11572746891635545,$\isotope[235 ][92]{U}$,2717.0227390342
42,1460.8220000000001,0.006,1460.7162227123115,0.3007759307712983,$\isotope[40 ][18]{Ar}$,197.41855943849126
43,1460.8220000000001,0.006,1460.7162227123115,0.3007759307712983,$\isotope[40 ][18]{Ar}$,197.41855943849126
44,77.01,0.04,77.15654571115357,0.19131908468468015,$\isotope[237 ][92]{U}$,75.42219269292231
