,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.92636249045984,0.4176122039722737,Pair production,307.5822311700837
1,1460.8220000000001,0.006,1460.702074984833,0.3130974359881555,$\isotope[40][19]{K}$,195.45310840158191
2,1120.537,0.003,1120.4163418375726,0.3150888987111252,$\isotope[46][21]{Sc}$,34.656425063489635
3,1238.2736,0.0022,1238.027380544216,0.26314734080488345,$\isotope[56][27]{Co}$,17.219779990667565
4,511.0,0.0,510.92636249045984,0.4176122039722737,$\isotope[58][27]{Co}$,307.5822311700837
5,511.0,0.0,510.92636249045984,0.4176122039722737,$\isotope[64][29]{Cu}$,307.5822311700837
6,511.0,0.0,510.92636249045984,0.4176122039722737,$\isotope[65][30]{Zn}$,307.5822311700837
7,511.0,0.0,510.92636249045984,0.4176122039722737,$\isotope[68][31]{Ga}$,307.5822311700837
8,1460.8220000000001,0.006,1460.702074984833,0.3130974359881555,$\isotope[40][19]{K}$,195.45310840158191
9,294.98,0.02,294.9762404181575,0.1501743237238651,$\isotope[103][44]{Ru}$,49.5836653094895
10,661.6569999999999,0.003,661.6147097902484,0.20549442083138392,$\isotope[137][55]{Cs}$,319.73640877110296
11,63.12044,4e-05,63.29909442280571,0.10002475878876856,$\isotope[169][70]{Yb}$,275.51015708909995
12,583.187,0.002,583.1962143663442,0.19147282657908807,$\isotope[208][81]{Tl}$,40.51863354434858
13,2614.511,0.01,2614.57391334093,0.37720000555617206,$\isotope[208][81]{Tl}$,61.41454083187544
14,238.632,0.002,238.59179427931255,0.14787228691280802,$\isotope[212][82]{Pb}$,144.2661512840979
15,295.224,0.002,294.9762404181575,0.1501743237238651,$\isotope[214][82]{Pb}$,49.5836653094895
16,351.93199999999996,0.002,351.9401305542988,0.17797254482980754,$\isotope[214][82]{Pb}$,85.60995664521249
17,609.316,0.003,609.3360838895303,0.1725163501758651,$\isotope[214][83]{Bi}$,62.36952072560882
18,1120.287,0.01,1120.4163418375726,0.3150888987111252,$\isotope[214][83]{Bi}$,34.656425063489635
19,1238.11,0.012,1238.027380544216,0.26314734080488345,$\isotope[214][83]{Bi}$,17.219779990667565
20,1377.6689999999999,0.012,1377.6505246437287,0.3665362974102984,$\isotope[214][83]{Bi}$,14.563558008086138
21,1764.539,0.015,1764.4626913978946,0.4294623433887537,$\isotope[214][83]{Bi}$,51.38000366632801
22,2204.071,0.021,2204.482748008626,0.5538383666618917,$\isotope[214][83]{Bi}$,15.511090311448491
23,63.29,0.02,63.29909442280571,0.10002475878876856,$\isotope[234][90]{Th}$,275.51015708909995
24,92.38,0.01,92.58272765616259,0.15868151873439115,$\isotope[234][90]{Th}$,458.394212271781
25,92.8,0.02,92.58272765616259,0.15868151873439115,$\isotope[234][90]{Th}$,458.394212271781
26,72.8049,0.0008,72.78341637710942,0.1107438734164152,$\isotope[228][90]{Th}$ Pb K$\alpha$2,1453.476334211667
27,72.805,0.0,72.78341637710942,0.1107438734164152,$\isotope[207][83]{Bi}$ Pb K$\alpha$2,1453.476334211667
28,72.8725,0.0008,72.78341637710942,0.1107438734164152,$\isotope[203][80]{Hg}$ Tl K$\alpha$1,1453.476334211667
29,74.97,0.0,74.94260269035692,0.11547134218232365,$\isotope[207][83]{Bi}$ Pb K$\alpha$1,2718.26907701118
30,74.97,0.0009,74.94260269035692,0.11547134218232365,$\isotope[228][90]{Th}$ Pb K$\alpha$1,2718.26907701118
31,77.1088,0.001,77.1488681730307,0.19073634634204836,$\isotope[228][90]{Th}$ Bi K$\alpha$1,73.80000000059171
32,84.9605,0.5095,84.7629285211795,0.16963566070488345,$\isotope[207][83]{Bi}$ Pb K$\beta$'1,1108.1961020253486
33,84.9605,0.5095,84.7629285211795,0.16963566070488345,$\isotope[228][90]{Th}$ Pb K$\beta$'1,1108.1961020253486
34,87.3485,0.5135,87.3059001102178,0.12867920637372313,$\isotope[228][90]{Th}$ Bi K$\beta$'1,440.25767430240717
35,87.6205,0.3825,87.3059001102178,0.12867920637372313,$\isotope[207][83]{Bi}$ Pb K$\beta$'2,440.25767430240717
36,87.6205,0.3825,87.3059001102178,0.12867920637372313,$\isotope[228][90]{Th}$ Pb K$\beta$'2,440.25767430240717
37,74.96,0.1,74.94260269035692,0.11547134218232365,$\isotope[235 ][92]{U}$,2718.26907701118
38,1460.8220000000001,0.006,1460.702074984833,0.3130974359881555,$\isotope[40 ][18]{Ar}$,195.45310840158191
39,1460.8220000000001,0.006,1460.702074984833,0.3130974359881555,$\isotope[40 ][18]{Ar}$,195.45310840158191
40,77.01,0.04,77.1488681730307,0.19073634634204836,$\isotope[237 ][92]{U}$,73.80000000059171
