,Accepted energy,Accepted uncertainty,Measured energy,Measured uncertainty,Nuclide,Height
0,511.0,0.0,510.9392942919384,0.40639594883584507,Pair production,309.5193952326115
1,1460.8220000000001,0.006,1460.708755627804,0.30077688673179714,$\isotope[40][19]{K}$,197.4185345766507
2,1120.537,0.003,1120.4458453049992,0.27214143387619577,$\isotope[46][21]{Sc}$,33.561590656356856
3,1238.2736,0.0022,1238.0422777208164,0.2578886144372844,$\isotope[56][27]{Co}$,16.34000916774935
4,511.0,0.0,510.9392942919384,0.40639594883584507,$\isotope[58][27]{Co}$,309.5193952326115
5,511.0,0.0,510.9392942919384,0.40639594883584507,$\isotope[64][29]{Cu}$,309.5193952326115
6,511.0,0.0,510.9392942919384,0.40639594883584507,$\isotope[65][30]{Zn}$,309.5193952326115
7,511.0,0.0,510.9392942919384,0.40639594883584507,$\isotope[68][31]{Ga}$,309.5193952326115
8,1460.8220000000001,0.006,1460.708755627804,0.30077688673179714,$\isotope[40][19]{K}$,197.4185345766507
9,294.98,0.02,294.98636181660595,0.13640064272442246,$\isotope[103][44]{Ru}$,51.10439103440708
10,661.6569999999999,0.003,661.6261850265155,0.20263922193738845,$\isotope[137][55]{Cs}$,320.8788101931991
11,63.12044,4e-05,63.302696077901366,0.09542192399721758,$\isotope[169][70]{Yb}$,273.9795190206296
12,583.187,0.002,583.2086131289219,0.2017750536743871,$\isotope[208][81]{Tl}$,39.525909540267655
13,2614.511,0.01,2614.517700523599,0.37477541733594827,$\isotope[208][81]{Tl}$,62.84548092588714
14,238.632,0.002,238.59126715664544,0.13898549735741206,$\isotope[212][82]{Pb}$,141.9034549752521
15,295.224,0.002,294.98636181660595,0.13640064272442246,$\isotope[214][82]{Pb}$,51.10439103440708
16,351.93199999999996,0.002,351.9520639587147,0.17461335818121085,$\isotope[214][82]{Pb}$,84.19570667295612
17,609.316,0.003,609.3366010804162,0.16629353605207442,$\isotope[214][83]{Bi}$,61.997497332481146
18,1120.287,0.01,1120.4458453049992,0.27214143387619577,$\isotope[214][83]{Bi}$,33.561590656356856
19,1238.11,0.012,1238.0422777208164,0.2578886144372844,$\isotope[214][83]{Bi}$,16.34000916774935
20,1377.6689999999999,0.012,1377.5731119939678,0.6182196042759655,$\isotope[214][83]{Bi}$,27.48627270430721
21,1764.539,0.015,1764.4830203105894,0.4463401966243801,$\isotope[214][83]{Bi}$,53.04197847048354
22,2204.071,0.021,2204.129122281409,0.3179718968445475,$\isotope[214][83]{Bi}$,14.672006070158305
23,63.29,0.02,63.302696077901366,0.09542192399721758,$\isotope[234][90]{Th}$,273.9795190206296
24,92.38,0.01,92.5815087536359,0.15798888344757978,$\isotope[234][90]{Th}$,458.48128870004615
25,92.8,0.02,92.5815087536359,0.15798888344757978,$\isotope[234][90]{Th}$,458.48128870004615
26,72.8049,0.0008,72.78396448943649,0.10993922959203543,$\isotope[228][90]{Th}$ Pb K$\alpha$2,1456.1791941294116
27,72.805,0.0,72.78396448943649,0.10993922959203543,$\isotope[207][83]{Bi}$ Pb K$\alpha$2,1456.1791941294116
28,72.8725,0.0008,72.78396448943649,0.10993922959203543,$\isotope[203][80]{Hg}$ Tl K$\alpha$1,1456.1791941294116
29,74.97,0.0,74.94509636039031,0.1157214517258432,$\isotope[207][83]{Bi}$ Pb K$\alpha$1,2716.719512030074
30,74.97,0.0009,74.94509636039031,0.1157214517258432,$\isotope[228][90]{Th}$ Pb K$\alpha$1,2716.719512030074
31,77.1088,0.001,77.1558047406465,0.1909756793121785,$\isotope[228][90]{Th}$ Bi K$\alpha$1,75.24614711432916
32,84.9605,0.5095,84.77570290531834,0.17142122710823895,$\isotope[207][83]{Bi}$ Pb K$\beta$'1,1112.4372129464953
33,84.9605,0.5095,84.77570290531834,0.17142122710823895,$\isotope[228][90]{Th}$ Pb K$\beta$'1,1112.4372129464953
34,87.3485,0.5135,87.30892383730938,0.12835540837788825,$\isotope[228][90]{Th}$ Bi K$\beta$'1,435.60008788662424
35,87.6205,0.3825,87.30892383730938,0.12835540837788825,$\isotope[207][83]{Bi}$ Pb K$\beta$'2,435.60008788662424
36,87.6205,0.3825,87.30892383730938,0.12835540837788825,$\isotope[228][90]{Th}$ Pb K$\beta$'2,435.60008788662424
37,74.96,0.1,74.94509636039031,0.1157214517258432,$\isotope[235 ][92]{U}$,2716.719512030074
38,1460.8220000000001,0.006,1460.708755627804,0.30077688673179714,$\isotope[40 ][18]{Ar}$,197.4185345766507
39,1460.8220000000001,0.006,1460.708755627804,0.30077688673179714,$\isotope[40 ][18]{Ar}$,197.4185345766507
40,77.01,0.04,77.1558047406465,0.1909756793121785,$\isotope[237 ][92]{U}$,75.24614711432916
