,Mean,MeanError,Chisq,ReducedChisq,Amplitude
0,46.56065790616747,0.08810105715308467,-203957.3036134014,-33992.8839355669,298.5593093414595
1,59.54079221418408,0.10293458246497629,-9167275.360446822,-763939.6133705685,11029.384123749425
2,72.800916568758,0.12478751580640556,-141380.63937381253,-14138.063937381254,1822.0985569881057
3,74.96455930901456,0.11246911567457327,-1565417.646220901,-156541.7646220901,3545.8885350479054
4,77.12508154738057,0.12963142100471473,-285635.5926776591,-40805.08466823702,422.8547669393476
5,80.99468620969172,0.1075449234819832,141405.06910916563,15711.674345462849,1091.1053648211218
6,84.81494241680562,0.17451058081630794,-2105189.106610873,-191380.8278737157,1404.3452040735967
7,87.31806218000719,0.14703646420878622,-567938.1738006492,-51630.743072786296,525.1177147227882
8,92.77901672110656,0.18411199954944008,427132.9020454711,85426.58040909423,488.8621026922337
9,92.85490951521905,0.12494188163909155,-709118.433047696,-141823.6866095392,276.66707890723785
10,94.49297920992073,0.05659310719915504,1331031.9793007348,221838.66321678914,100.87460119326848
11,98.51332129152523,0.16351931210044476,-704519.4684109411,-78279.94093454901,531.268686272196
12,121.79196069409421,0.11730570059699133,736161.4894288359,61346.790785736324,9968.3170481415
13,123.11142211317397,0.11103716124526866,-1211032.595278707,-201838.7658797845,296.235814458897
14,129.32411798282246,0.13444231592407427,-403013.4719634776,-40301.347196347764,510.0170286132646
15,143.97843417026328,0.10594725367767936,-581269.1786320467,-96878.19643867445,188.04716779272158
16,185.80101980033024,0.14572943191605692,56437.62974441582,4703.135812034651,238.24116473237473
17,238.56655263005726,0.15099727038481361,129745.69513359327,12974.569513359327,642.9464423342215
18,244.66957910959624,0.14389963630844352,79181.44503474525,5278.76300231635,1403.7557010736011
19,276.3758524463468,0.19648344859418398,-113563.30594599374,-12618.145105110416,251.36999600519587
20,295.2235694381995,0.19205523214293807,38345.52392445882,2949.6556864968325,167.97950267384581
21,302.84541767680076,0.15470382414337147,-53103.95578586495,-4425.329648822079,461.96913582111995
22,338.234928429963,0.1555745824186809,28535.19284854654,3170.5769831718376,161.78761225657792
23,344.22022392601804,0.16141193753987426,153654.05238045225,10243.60349203015,3373.408660790839
24,351.87596367499907,0.17398263072894346,2144.115195300326,164.93193810002506,287.71634371177066
25,355.9620078229076,0.17424287532051988,-239675.2682855677,-15978.351219037846,1173.1466586017834
26,383.74450702745355,0.17865892062807912,5281.785622319816,440.14880185998464,139.79062010132776
27,410.9395840007901,0.20293523367037242,2558.373321035705,232.57939282142772,215.7966361262639
28,443.8900768356252,0.1737948911185358,5884.685656266525,420.3346897333232,247.69340812891485
29,510.8474043655063,0.39596245047916684,15250.545618379716,586.5594468607583,274.7474406238382
30,582.9688358867211,0.1758762233201949,-19703.892080283407,-1037.0469515938635,107.37471747960026
31,609.0118521619353,0.19516203426333836,-22686.330804502042,-1334.4900473236496,166.62539719842744
32,661.2929845837843,0.20908977935971151,-8302833.681210646,-319339.75696964026,37016.81611146508
33,778.0021128322519,0.22934349595766196,-30879.963929920366,-1403.6347240872894,479.0064113915852
34,865.6062465284417,0.233047212319793,-14741.498299954155,-737.0749149977078,135.9386080001682
35,908.732250265288,0.236692040929937,-94532.66189915106,-5560.744817597121,74.16583627432065
36,960.6520903678856,0.24896270949064037,6406.291123011059,266.92879679212746,432.4704125069928
37,965.4256503128536,0.2900583993170349,-19946.008845324424,-1049.7899392276013,49.00594030959059
38,1000.7836177002833,0.2848907856591591,93928.41701751956,5218.245389862198,29.446461324259577
39,1106.5141995096242,0.24730869744512884,-80965.5027510586,-4498.083486169922,269.57084614303784
40,1110.2892657864895,0.25075913843015446,9340.051930220805,467.0025965110402,41.58421132094791
41,1131.6518520819964,0.25244565855210294,-22792.96962964752,-1036.0440740748872,318.71504316011186
42,1139.424026899953,0.23670466364522252,23961.525303699007,1711.5375216927862,48.01173774158973
43,1142.3134783399776,0.16619995133595128,136650.43499331202,12422.76681757382,30.462042731938652
44,1226.852115948849,0.3875953190405345,-36913.220649960975,-1367.156320368925,35.114730709949484
45,1246.456367995027,0.15532741527613025,46.270361590622635,2.5705756439234797,19.67905613276783
46,1250.3434260569056,0.39200945992052305,50.480922409510846,2.65689065313215,20.747617452130672
47,1283.7493702200707,0.3000211975949447,1774.9827792510137,98.6101544028341,18.925623799978776
48,1333.9350628691548,0.2995977553224972,-54955.645581933626,-2892.4023990491382,37.079927322919346
49,1403.8533480120313,0.31631862288284773,-31087.181997123167,-1151.3771110045618,13.660011379822228
50,1430.4419715498839,0.2503197305208696,39159.506630119504,1450.3520974118335,376.54181842865387
51,1503.1228450136796,0.24562099321255051,62394.84045101114,1559.8710112752785,449.2998093150735
52,1543.338309049351,0.18822973387875472,13603.412081501476,800.2007106765574,7.714442916761755
53,1574.997160913037,3.342790277876335,8997.100408541846,179.9420081708369,47.99999999999954
54,1632.5863306428691,0.4343738894366434,-112140.05420956804,-4005.0019360560013,11.39887226338837
55,1636.1905262813646,0.27426994509201363,-48267.49357710578,-1723.8390563252065,16.86898568692217
56,1805.645796480267,3.333359428614083,10292.844120474325,245.06771715415059,28.499999999988756
57,1838.9420571787734,0.21659788753418155,4868.485893386421,128.11804982595845,42.524798724719
58,1942.314220258137,0.11716555093524784,23487.42537275463,903.3625143367166,7.867346053438181
59,2404.7903040711817,0.004898936962733027,-244192.64780005248,-8721.165992859018,12.943091756993075
60,2997.2698706864044,0.585209367815826,-18776.18449100514,-408.17792371750306,47.76745333162528
