,Val,Actual,ValUncertainty
0,285.48115931213823,80.9979,0.006953806882862255
1,566.4676642734092,160.6121,0.03776610028816716
2,787.4923357850331,223.237,0.08733048593318747
3,975.1611609422487,276.3992,0.007385467805859061
4,1068.5941859699435,302.8512,0.00419303291278695
5,1256.3599280471294,356.0134,0.0014691429601612338
6,1354.642368567654,383.8491,0.008217181556225231
