,Val,Actual,ValUncertainty
0,356.21552933000373,59.54090,0.011867553019047452
1,729.4964288170165,121.78170,0.012683991098931466
2,1466.457337129369,244.69740,0.049438093556535286
3,2063.637167701715,344.2785,0.025766708837949213
4,3966.715364980684,661.657,0.006565608908282867
