70-Yb-169,177.21307,0.00006,0.2232,0.001,None
70-Yb-169,197.95675,0.00007,0.3593,0.0012,None
70-Yb-169,261.07712,0.00009,0.01687,0.00008,None
70-Yb-169,307.73586,0.0001,0.10046,0.00045,None
77-Ir-192,205.7943,0.00009,0.0334,0.0004,None
77-Ir-192,295.9565,0.00015,0.2872,0.0014,None
77-Ir-192,308.45507,0.00017,0.2968,0.0015,None
77-Ir-192,316.50618,0.00017,0.8275,0.0021,None
77-Ir-192,468.06885,0.00026,0.4781,0.0024,None
77-Ir-192,484.5751,0.0004,0.03189,0.00024,None
77-Ir-192,588.581,0.0007,0.04517,0.00022,None
77-Ir-192,604.41105,0.00025,0.082,0.0004,None
77-Ir-192,612.46215,0.00026,0.0534,0.0008,None
79-Au-198,411.80205,0.00017,0.9554,0.0007,None
79-Au-198,675.8836,0.0007,0.00806,0.00007,None
79-Au-198,1087.6842,0.0007,0.00159,0.00003,None
80-Hg-203,279.1952,0.001,0.8148,0.0008,None
81-Tl-201,135.312,0.034,0.02604,0.00022,None
81-Tl-201,167.45,0.03,0.1,0.001,None
81-Tl-208,277.37,0.03,0.0237,0.0011,per 228Th decay - 228Th decay chain
81-Tl-208,583.187,0.002,0.3055,0.0017,per 228Th decay - 228Th decay chain
81-Tl-208,860.56,0.03,0.0448,0.0004,per 228Th decay - 228Th decay chain
81-Tl-208,2614.511,0.01,0.3585,0.0007,per 228Th decay - 228Th decay chain
82-Pb-211,404.853,0.01,3.78,0.06,None
82-Pb-211,427.088,0.01,1.76,0.04,None
82-Pb-211,704.64,0.03,0.46,0.01,None
82-Pb-211,766.51,0.03,0.62,0.02,None
82-Pb-211,832.01,0.03,3.52,0.06,None
82-Pb-212,115.183,0.005,0.00623,0.00022,228Th decay chain
82-Pb-212,238.632,0.002,0.436,0.003,228Th decay chain
82-Pb-212,300.09,0.01,0.0318,0.0013,228Th decay chain
82-Pb-214,53.2275,0.0021,0.01066,0.00014,226Ra decay chain
82-Pb-214,241.997,0.003,0.0719,0.0006,226Ra decay chain
82-Pb-214,295.224,0.002,0.1828,0.0014,226Ra decay chain
82-Pb-214,351.932,0.002,0.3534,0.0027,226Ra decay chain
83-Bi-207,569.698,0.002,0.9776,0.0003,None
83-Bi-207,1063.656,0.003,0.7458,0.0049,None
83-Bi-207,1770.228,0.009,0.0687,0.0003,None
83-Bi-212,727.33,0.01,0.0674,0.0012,228Th decay chain
83-Bi-212,785.37,0.09,0.0111,0.0001,228Th decay chain
83-Bi-212,1078.63,0.11,0.55,0.02,None
83-Bi-212,1620.74,0.01,0.0151,0.0003,228th decay chain
83-Bi-214,609.316,0.003,0.4516,0.0033,226Ra decay chain
83-Bi-214,665.453,0.022,0.01521,0.00011,226Ra decay chain
83-Bi-214,768.367,0.011,0.0485,0.00038,226Ra decay chain
83-Bi-214,806.185,0.011,0.01255,0.00011,226Ra decay chain
83-Bi-214,934.061,0.012,0.03074,0.00025,226Ra decay chain
83-Bi-214,1120.287,0.01,0.1478,0.0011,226Ra decay chain
83-Bi-214,1155.19,0.02,0.01624,0.00014,226Ra decay chain
83-Bi-214,1238.11,0.012,0.05785,0.00045,226Ra decay chain
83-Bi-214,1280.96,0.02,0.01425,0.00012,226Ra decay chain
83-Bi-214,1377.669,0.012,0.03954,0.00033,226Ra decay chain
83-Bi-214,1401.516,0.014,0.01324,0.00011,226Ra decay chain
83-Bi-214,1407.993,0.007,0.02369,0.00019,226Ra decay chain
83-Bi-214,1509.217,0.008,0.02108,0.00021,226Ra decay chain
83-Bi-214,1661.316,0.013,0.01037,0.0001,226Ra decay chain
83-Bi-214,1729.64,0.012,0.02817,0.00023,226Ra decay chain
83-Bi-214,1764.539,0.015,0.1517,0.0012,226Ra decay chain
83-Bi-214,1847.42,0.025,0.02,0.00018,226Ra decay chain
83-Bi-214,2118.536,0.008,0.01148,0.00011,226Ra decay chain
83-Bi-214,2204.071,0.021,0.0489,0.001,226Ra decay chain
83-Bi-214,2447.673,0.01,0.01536,0.00015,226Ra decay chain
86-Rn-220,549.76,0.04,0.00115,0.00015,228Th decay chain
88-Ra-224,240.986,0.006,0.0412,0.0004,228Th decay chain
88-Ra-226,186.211,0.013,0.03533,0.00028,226Ra decay chain
90-Th-228,84.373,0.003,0.0117,0.0005,228Th decay chain
90-Th-228,131.612,0.004,0.00124,0.00006,228Th decay chain
90-Th-228,215.985,0.004,0.00226,0.0002,228Th decay chain
90-Th-228,166.41,0.004,0.094,0.007,None
90-Th-232,63.81,0.01,0.263,0.013,None
90-Th-232,140.88,0.01,0.021,0.004,None
90-Th-234,63.29,0.02,3.7,0.06,None
90-Th-234,92.38,0.01,2.62,0.06,None
90-Th-234,92.8,0.02,2.59,0.06,None
90-Th-234,112.81,0.05,0.244,0.015,None
91-Pa-234m,258.24,0.07,0.000726,0.000009,daughter of 234Th (238U)
91-Pa-234m,742.814,0.022,0.00096,0.00003,daughter of 234Th (238U)
91-Pa-234m,766.358,0.02,0.00318,0.00005,daughter of 234Th (238U)
91-Pa-234m,786.272,0.022,0.00054,0.00001,daughter of 234Th (238U)
91-Pa-234m,1001.025,0.022,0.00832,0.0001,daughter of 234Th (238U)
92-U-234,53.2,0.02,0.1253,0.004,None
92-U-234,120.9,0.04,0.0386,0.0032,None
92-U-238,49.55,0.06,0.0697,0.0026,None
92-U-238,113.5,0.1,0.0174,0.0047,None
95-Am-241,26.3446,0.0002,0.024,0.0003,None
95-Am-241,33.1963,0.0003,0.00121,0.00003,None
95-Am-241,59.5409,0.0001,0.3578,0.0009,None
95-Am-243,43.53,0.02,0.0589,0.001,None
95-Am-243,74.66,0.02,0.672,0.012,None
95-Am-241,59.5409,0.0001,0.3578,0.0009,None
95-Am-243,43.53,0.02,0.0589,0.001,None
95-Am-243,74.66,0.02,0.672,0.012,None
34-Se-75 As L,1.28,0,0.0206,0.0007,None
21-Sc-46 Ti K,4.51,0,0.000047,0.000002,None
26-Fe-55 Mn K$\alpha$2,5.8877,0,0.0845,0.0014,None
26-Fe-55 Mn K$\alpha$1,5.8988,0,0.1656,0.0027,None
25-Mn-54 Cr K$\beta$,5.947,0,0.000305,0.000007,None
27-Co-57 Fe K$\alpha$2,6.39084,0,0.168,0.003,None
27-Co-56 Fe K$\alpha$2,6.39091,0.00005,0.0753,0.001,None
27-Co-58 Fe K$\alpha$,6.4,0,0.235,0.003,None
27-Co-57 Fe K$\alpha$1,6.40384,0,0.332,0.005,None
27-Co-56 Fe K$\alpha$1,6.40391,0.00003,0.1475,0.0017,None
26-Fe-59 Co K$\alpha$,6.92,0,0.000177,0.000003,None
27-Co-58 Fe K$\beta$,7.06,0,0.032,0.001,None
31-Ga-66 Zn K$\alpha$2,8.61587,0.00005,0.058,0.003,None
31-Ga-67 Zn K$\alpha$2,8.61587,0.00005,0.17,0.006,None
31-Ga-68 Zn K$\alpha$2,8.61587,0.00005,0.01389,0.00007,None
31-Ga-66 Zn K$\alpha$1,8.63896,0.00005,0.113,0.006,None
31-Ga-67 Zn K$\alpha$1,8.63896,0.00005,0.33,0.011,None
31-Ga-68 Zn K$\alpha$1,8.63896,0.00005,0.02701,0.00024,None
90-Th-228 Tl Ll,8.953,0,0.00169,0.00009,None
34-Se-75 As K$\alpha$2,10.508,0,0.1659,0.0023,None
34-Se-75 As K$\alpha$1,10.5437,0,0.322,0.004,None
90-Th-228 Ra Ll,10.622,0,0.00166,0.00009,None
95-Am-243 Np Ll,11.871,0,0.00445,0.00014,None
95-Am-241 Np Ll,11.89,0.02,0.00848,0.0001,None
38-Sr-85 Rb K$\alpha$2,13.3359,0.0002,0.1716,0.0017,None
36-Kr-85 Te K$\alpha$,13.356,0,0.0000158,0.0000028,None
38-Sr-85 Rb K$\alpha$1,13.3955,0.0001,0.3304,0.0029,None
95-Am-241 Np L$\alpha$,13.9,0.02,0.1303,0.001,None
39-Y-88 Sr K$\alpha$2,14.098,0.0001,0.173,0.0022,None
39-Y-88 Sr K$\alpha$1,14.1652,0.0002,0.332,0.004,None
39-Y-88 Sr K$\beta$'1,15.8359,0.0004,0.0821,0.0012,None
95-Am-243 Np L$\eta$,15.861,0,0.00126,0.00004,None
39-Y-88 Sr K$\beta$'2,16.0847,0.0006,0.0107,0.0004,None
41-Nb-93m Nb K$\alpha$2,16.5213,0,0.0316,0.0007,None
41-Nb-93m Nb K$\alpha$1,16.6152,0,0.0604,0.0012,None
41-Nb-95 Mo K$\alpha$2,17.374,0,0.000286,0.000009,None
41-Nb-95 Mo K$\alpha$1,17.479,0,0.000546,0.000017,None
95-Am-241 Np L$\beta$ $\eta$,17.81,0.02,0.1886,0.0015,None
42-Mo-99/43-Tc-99m Tc K$\alpha$2,18.251,0,0.0319,0.0009,None
43-Tc-99m Tc K$\alpha$2,18.251,0,0.0222,0.0007,None
42-Mo-99/43-Tc-99m Tc K$\alpha$1,18.3672,0,0.0606,0.0016,None
43-Tc-99m Tc K$\alpha$1,18.3672,0,0.0421,0.0012,None
41-Nb-93m Nb K$\beta$'1,18.618,0,0.0156,0.0005,None
41-Nb-93m Nb K$\beta$'2,18.953,0,0.0023,0.0001,None
44-Ru-103 Rh K$\alpha$2,20.074,0,0.0248,0.0015,None
44-Ru-103 Rh K$\alpha$1,20.216,0,0.047,0.003,None
95-Am-241 Np L$\gamma$,20.82,0.02,0.0481,0.0004,None
47-Ag-110m Ag K$\alpha$2,21.9906,0,0.00198,0.00012,None
48-Cd-109 Ag K$\alpha$2,21.9906,0.0002,0.2899,0.0025,None
47-Ag-110m Ag K$\alpha$1,22.1632,0,0.00372,0.00022,None
48-Cd-109 Ag K$\alpha$1,22.1632,0.0001,0.547,0.004,None
47-Ag-110m Cd K$\alpha$2,22.9843,0,0.00153,0.00009,None
49-In-111 Cd K$\alpha$2,22.9843,0,0.236,0.002,None
47-Ag-110m Cd K$\alpha$1,23.1738,0,0.00288,0.00016,None
49-In-111 Cd K$\alpha$1,23.1738,0,0.444,0.003,None
50-Sn-113 In K$\alpha$2,24.002,0,0.2785,0.0022,None
50-Sn-113 In K$\alpha$1,24.2097,0,0.522,0.004,None
51-Sb-125 Te K$\alpha$2,27.202,0.0002,0.191,0.007,None
52-Te-123m Te K$\alpha$2,27.202,0,0.14,0.005,None
53-I-123 Te K$\alpha$2,27.202,0,0.2469,0.002,None
53-I-125 Te K$\alpha$2,27.202,0.0002,0.397,0.006,None
51-Sb-125 Te K$\alpha$1,27.4726,0.0002,0.357,0.012,None
52-Te-123m Te K$\alpha$1,27.4726,0,0.26,0.009,None
53-I-123 Te K$\alpha$1,27.4726,0,0.4598,0.0029,None
53-I-125 Te K$\alpha$1,27.4726,0.0002,0.74,0.011,None
53-I-129 Xe K$\alpha$2,29.459,0.002,0.201,0.003,None
53-I-131 Xe K$\alpha$,29.7,0,0.044,0.014,None
53-I-129 Xe K$\alpha$1,29.779,0.001,0.372,0.006,None
56-Ba-133 Cs K$\alpha$2,30.625,0,0.34,0.004,None
56-Ba-133 Cs K$\alpha$1,30.973,0,0.628,0.007,None
55-Cs-137 Ba K$\alpha$2,31.8174,0,0.0195,0.0004,None
55-Cs-137 Ba K$\alpha$1,32.1939,0,0.0359,0.0007,None
58-Ce-139 La K$\alpha$2,33.0344,0.0002,0.225,0.003,None
58-Ce-139 La K$\alpha$1,33.4421,0.0001,0.412,0.004,None
58-Ce-141 Pr K$\alpha$2,35.5506,0.0002,0.0474,0.0011,None
58-Ce-144/59-Pr-144 Pr K$\alpha$2,35.5506,0.0003,0.0256,0.0011,None
58-Ce-141 Pr K$\alpha$1,36.0267,0.0002,0.0865,0.0012,None
58-Ce-144/59-Pr-144 Pr K$\alpha$1,36.0267,0.0004,0.0469,0.0019,None
63-Eu-152 Sm K$\alpha$2,39.5229,0,0.208,0.003,None
63-Eu-152 Sm K$\alpha$1,40.1186,0,0.377,0.005,None
62-Sm-153 Eu K$\alpha$2,40.9024,0,0.163,0.003,None
62-Sm-153 Eu K$\alpha$1,41.5427,0,0.293,0.004,None
63-Eu-154 Gd K$\alpha$2,42.3093,0,0.072,0.002,None
63-Eu-155 Gd K$\alpha$2,42.3093,0,0.067,0.0013,None
63-Eu-154 Gd K$\alpha$1,42.9967,0,0.13,0.003,None
63-Eu-155 Gd K$\alpha$1,42.9967,0,0.1205,0.0023,None
67-Ho-166 Er K$\alpha$2,48.2215,0.0003,0.0291,0.001,None
67-Ho-166m Er K$\alpha$2,48.2215,0.0003,0.1071,0.0018,None
67-Ho-166 Er K$\alpha$1,49.1282,0.0004,0.0516,0.0017,None
67-Ho-166m Er K$\alpha$1,49.1282,0.0004,0.19,0.003,None
70-Yb-169 Tm K$\alpha$2,49.773,0,0.529,0.008,None
70-Yb-169 Tm K$\alpha$1,50.742,0,0.935,0.013,None
69-Tm-170 Yb K$\alpha$2,51.3541,0,0.0095,0.0004,None
69-Tm-170 Yb K$\alpha$1,52.3887,0,0.0167,0.0007,None
77-Ir-192 Os K$\alpha$2,61.4873,0.0007,0.01211,0.00025,None
77-Ir-192 Os K$\alpha$1,63.0011,0.0006,0.0209,0.0005,None
77-Ir-192 Pt K$\alpha$2,65.123,0.004,0.0266,0.0005,None
77-Ir-192 Pt K$\alpha$1,66.833,0.002,0.0455,0.0008,None
