,Mean,MeanError,Chisq,ReducedChisq,Amplitude
0,10.563863026243691,0.20854152879570595,-21920.044034137354,-4384.008806827471,550.4826759125341
1,46.475022465464455,0.11578386077669768,-50827.29811337919,-7261.042587625599,440.7051849742444
2,59.528518979166705,0.12661330189464234,-139625.35754791295,-11635.44646232608,4504.142460809693
3,63.27534227737282,0.12402075412817032,-47375.433076507354,-6767.919010929622,320.17589506112813
4,72.81327953707378,0.13475535257547147,96943.42165468942,12117.927706836177,3460.732769895905
5,74.97192214725716,0.1358940317675381,-166755.74930511756,-18528.416589457505,6876.172146014994
6,77.10853551888516,0.11840435715249487,-46285.38290917246,-6612.197558453209,227.91530125016118
7,81.01833307771253,0.1298313619305514,38119.55261352674,4764.944076690843,502.7868790895094
8,84.7989732550993,0.18264247597263886,-144592.19278101408,-12049.34939841784,2945.834397508676
9,87.29486897398017,0.16581775197744805,-67621.76462597374,-6762.176462597374,1063.9606110953955
10,92.57526035962776,0.1748470398345641,-50793.45264705986,-6349.181580882482,588.3673075972653
11,98.57301485619715,0.19638438682746415,21183.942943756512,2353.7714381951682,181.72765888486816
12,121.7441248318658,0.138897623509933,40780.697439327465,3136.9767261021125,4542.066074639144
13,129.21554908109658,0.16989683805626568,9091.082373586409,1298.7260533694869,197.1150336344926
14,185.75621867359257,0.14968242387606132,4870.241551711533,541.1379501901704,395.5953817103583
15,238.5977495130339,0.16325521918830774,1094.932726803131,91.2443939002609,692.6184157311841
16,244.69075171640725,0.1576201545456067,-467273.6966216934,-51919.2996246326,774.0906868225297
17,295.2633073382665,0.15367223523809784,175.57983359572552,17.557983359572553,253.38186582957525
18,302.83334523861026,0.20293511145744939,59.299874761886,5.390897705626,243.29240183690908
19,338.3308342139987,0.1575933003786571,23.500759128796734,2.9375948910995917,188.06775778767928
20,344.25012905743233,0.17861977763958406,2122.4220350995943,192.94745773632675,1665.386732077131
21,351.8551525692455,0.19101102514949206,140.71507216797414,14.071507216797414,348.3147865072261
22,355.96828804931306,0.16610343114757073,395.7728692116027,39.57728692116027,561.8345487579959
23,411.1649082086976,0.13747670379192586,171.5475816382664,19.060842404251822,140.54696553299254
24,443.82682652844926,0.19344390485207086,351.2846686573807,39.031629850820075,184.14280512011493
25,510.91416466953547,0.4594451198137561,7155.369474463816,325.24406702108257,529.424419102375
26,583.1100629777355,0.2420910333218377,750.3677223606369,57.7205940277413,191.0734207039929
27,609.2351727450443,0.20149738827272298,1684.7670979042994,129.5974690695615,301.13489619019543
28,661.6162637110001,0.22152869560963556,2259305.975890086,107585.99885190887,18420.506067730374
29,727.2949821352141,0.2907517549973824,44.72041546703021,4.472041546703021,47.026098950634136
30,778.8776298834626,0.24824073417735762,5294.574432652741,378.18388804662436,255.84704507310585
31,794.5633968561411,0.7610974623715054,176.99391769207784,13.61491674554445,91.17490914763404
32,803.1159216803227,0.12333342521032394,48.33186984300846,6.041483730376058,49.84061674124728
33,860.6239071005735,0.1485319600354363,21.8678806193827,2.18678806193827,32.660972877070414
34,867.3793247341316,0.30698147960076677,173.96906799078573,12.426361999341838,68.41992224727957
35,911.1549660685256,0.23539977191995345,2517.0686197325113,139.83714554069508,133.22735785778133
36,964.0514028714825,0.2433045329683943,4391.2651032412305,258.3097119553665,269.0856628580474
37,968.7760513843245,0.2689263346773164,354.0678474839248,23.604523165594987,81.90583772674042
38,1085.8458756902378,0.2650515192462275,5175.659410166553,345.0439606777702,146.24934476728274
39,1112.1176075768117,0.2751414714506701,2106.086816473323,123.8874597925484,171.28490336934345
40,1120.245009958257,0.33322658690718304,1519.0882292544252,94.94301432840157,71.7813006551048
41,1238.2530869566617,0.13482685745234904,526.183643698842,52.618364369884205,48.7477303973829
42,1407.9965689968835,0.31219254451394385,20898.21729311617,870.7590538798404,203.09982872658105
43,1460.8209500489802,0.3024389283658249,88964.09052474784,2695.881531052965,601.7809919458475
44,1592.6337634851425,0.28167915135591964,4990.7244051536645,262.6697055344034,32.68534153405156
45,1730.0116905397085,0.15129626278826983,139.07217142491834,9.93372653035131,17.83512026272433
46,1764.5769890481831,0.3421387259117272,3361.969165559617,197.76289209174217,83.18852358390878
47,1847.5290449932215,0.35888707374385104,247.72080887006564,24.772080887006563,15.55862355458325
48,2103.4706259113327,0.46174846391868646,944.7083881913823,44.98611372339916,14.78648417327583
49,2204.2869382897984,0.40619093200403456,4725.362993947039,205.4505649542191,25.420406761328756
50,2447.9414375557753,0.07893817239508016,75.03710204415218,6.253091837012682,12.141263726080638
51,2614.659492187856,0.39207204405435253,57406.12951840014,1594.6147088444484,117.85375798803098
52,2888.6273973404304,0.0570679137329487,150.4550536144945,30.091010722898897,13.855705444099387
53,3271.433859107207,0.1915498056026194,147.00210116011897,18.37526264501487,6.8041219117255265
