,Mean,MeanError,Chisq,ReducedChisq,Amplitude
0,256.6112853148446,0.2618967667110524,544.3830150436869,90.73050250728114,85.39262897499222
1,264.322409996953,0.11453056084994176,1204.4956153434127,172.0708021919161,141.4531392615123
2,299.0412043559966,0.27347753324044755,301.55382793021624,27.413984357292385,73.23637998850582
3,307.65804040333984,1.014270086800245,93.45421800122237,15.57570300020373,44.12507523160193
4,1803.549995470868,0.04822629934428248,342965.09230228415,11826.382493182213,828.9656524329131
5,4499.647618837016,0.06832463535252342,306572.66205722716,19160.791378576698,302.5383907093363
